url,label
http://mx0.arqsys.srv.br,bad
https://www.ehc.fr/entreprises/multi-expertises/rh-juridique-fonctions-support/,good
https://www.brantfordchrysler.com/new/,good
https://www.miyoshi-yushi.co.jp/food/,good
https://www.koseindia.com/product_details_spawake_whitening_instant_glow_sheet_mask_valuepack.php,good
https://clouddoc-authorize.firebaseapp.com/......x,bad
https://www.staypineapple.com/health-safety-and-updated-travel-policies/sanitation-protocols,good
https://www.zeffert.com/About/Testimonials,good
https://intrl-sec1neltflixacctnlognsubsc.com/71c1806ca28b555c76650f52bb0d2810/knhmWSOc40J4X3DJCeXJ3v1oVrLP.php,bad
https://www.zadig.it/wp-json/wp/v2/pages/398,good
https://qiriapp.com/sqqqqqq/PDF,bad
https://olx.pl-paid.cyou/confirmation/payout/189778095,bad
https://www.saarioinen.fi/,good
http://albel.intnet.mu/File/,bad
https://www.monitorclaves.com.ar/images/buscar.svg,good
https://fb-pageinfo-100000557709102326554.tk/confirmreg.htm,bad
https://www.humancom.fr/portfolio-category/motion-design/,good
https://www.lgt-plc.com/en/index.html,bad
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAZ__gypJldUQVRaVVlQTEpNWlNJN1IyTUc0MFIxS0tFRC4u,bad
https://rakuten.email-fukuske10.shop/404.html,bad
https://www.sodertaljefriskola.se/hitta.html,good
https://www.teavana.com/youthberry/,good
https://www.ehime-densan.co.jp/recruit/re_bumon_soumu.html,good
https://lombard11.eu/signin.htm,bad
https://chase.com.online-radius.com/myaccount/access.php?websrc=e17ea285ad581008aac6b89b49ab879e&amp;dispatched=36&amp;id=2724839851,bad
http://manuscript.ge/uploads/KOLEQCIA/online.tsb.co.uk/index.php?sslchannel=true&amp;,bad
https://www.smjg.org/jugend-und-bdsm/outing/,good
https://www.frtinc.com/,good
http://httpsservices.runescape.com-tp.ru/,bad
https://www.rsync.net/resources/regulatory/pci.html,good
http://choicefranchiseadvisors.com/auto/CountinAutoPage/index.php,bad
https://www.mharochester.org/services/self-help-drop-in-warm-line/,good
https://www.netangels.ru/data-storage/,good
https://www.dexnet.cz/index.php/78-layouts/75-ip-tv-digitalni-kabelova-televize,good
https://www.gaensweider.at/index.php/hofkueche/videos,good
https://www.winklhofer.at/kontakt,good
https://www.poerner.at/careers/,good
https://www.alserracolorado.com/,good
http://gwisalltrack.com/gwisalltrack_web/business_licence_benefits.htm,bad
https://atyzsc.000webhostapp.com/help-support.html,bad
https://firebasestorage.googleapis.com/v0/b/ttcc-6760c.appspot.com/o/ttc/index.html?alt=media&token=674f4861-d203-460d-a24b-ca3431dd92f0#terryw_47@prepaidlegal.com,bad
https://www.geomarketing.de/geomarketing-experten/,good
http://vod.reliableiptv.com/images/spl_schedules/60467f46893197ecded78a943d7fe247/index.php?7fdb72602aba66ee2eda0ab678c4333a?dispatch=mbIqus7mYdaZ9Dn8ZHDcifxBOoQvnhdJsVaXohjmvumF8JN7rq,bad
https://www.magnoliatv.it/branded-content/,good
https://www.lemurmusic.com/,good
https://www.capitalvacations.com/images/CapitalVacations_Logo-FullColor.svg,good
https://www.worldtel.com/products/ssl-managed,good
https://www.hoveywilliams.com/,good
https://www.shuei-yobiko.co.jp/mypage/index.html,good
https://www.ontarioeast.net/networknotices.php,good
https://www.mkchambers.com/feed/atom/,good
http://noticias.sorocaba.sp.gov.br/prefeitura-e-saae-ampliam-caixa-dagua-social-para-atender-mais-300-familias/,good
https://www.creativeleap.co.nz/,good
http://fiteram.eliotek.net/Xhbgce30bh7300he9/?muu=ral&mur=YmljeWNsZXJpZGUxOTQzQGp1bm8uY29t,bad
http://www.amazon.de.signin.verification.openid.5935156.globthirsgare.cf/253625/deutsch/daten/yCgbYhKHdBZaQnvU58o6we2l7mp1sS4GD/kunden256222/lJLTuPzmjKCogSih3s0R4IwOFcftdvGZV/,bad
https://www.w2solution.co.jp/,good
https://hoverknot.com/cac2000ltd/Inv/,bad
http://madridenergiasolar.com/mail/lot,bad
https://kiliecohostel.com/modules/mod_simplefileuploadv1.3/elements/maa/china-mail?email=aljack@prepaidlegal.com,bad
http://aimozon.co-jp.uhotnknl.cc/,bad
https://www.netwize.com/,good
https://www.ptplus.com/meet-our-team.html,good
https://www.financial.com/,good
https://www.hotelabrego.com/covid-19-updates,good
http://againforcreating.dedicatedamazonurl.club/,bad
https://paypal-ticketid523.com/users/userID-66835/season.php?country.x=607b79938f4a8aba9ae2f00f36a07006607b79938f4a8aba9ae2f00f36a07006,bad
http://221.150.115.216/wordpress/wp-content/php/e8855b3528cb03d1def9803220bd3cb9/,bad
"https://www.bestconnect.pl/sprawdz-zasieg,7.html",good
http://melbyrdrocks.com/comsx,bad
https://www.redriverresources.com.au/gallery/images/gallery-thalanga.html,good
http://segurabetaviabcp.com/,bad
https://www.suekag.com/testimonial/coal-grades-differ-in-age-significantly/,good
https://www.anvitrade.cz/images/fb.svg,good
http://eamashoppigbill.org/mazon/a84ef/homepage,bad
https://www.cinelandiausa.com/shop,good
http://kscre.org/core/wp-content/uploads/index.html,bad
https://www.ibcengineering.com/newsroom/awards/,good
https://www.nassautaxes.com/Content/PropertyTaxes,good
https://www.cookyancey.com/attorney-profiles/,good
https://www.baugrundsued.de/unternehmen/weishaupt-gruppe,good
https://www.amaortho.com/payment-options-orthopedic-surgeon-amarillo-tx.html,good
"https://services.runescape.com-vzla.ru/m=weblogin/loginform617,655,827,12397633,2167",bad
https://www.honeyham.com/unwrapped.htm,good
https://www.marist.edu/,good
https://www.prodimo.cz/sluzby-ucetnictvi/,good
https://www.muddybay.com/,good
https://bit.ly/3fYtzjQ?confirmations,bad
https://franc-cbvs.com/banque-login-secure/64adc,bad
https://www.instagram-x.ru/login.html,bad
http://www.milesi.com/el/,good
https://www.ncrcredit.com/requestInfo.php,good
https://www.innovationsinoptics.com/news/press.html,good
https://admin-companys-188964686213985485640009.tk/Login_to_Facebook.html,bad
http://aibpaymentverification.com/,bad
https://www.palmerdcs.com/solutioncenter,good
http://albenis-kerqeli.github.io/Netflix-Homepage-html-and-css-/,bad
http://saisevak.in/a5909bff60540745d3da1ccda2f99bff,bad
https://www.sanyobussan.co.jp/csr/,good
https://000025123.com/banks/Tangerine,bad
https://www.frost11.ru/novosti/218-v-komi-sformirovan-perechen-otdalennykh-poselenij-gde-predprinimatelyam-razreshat-torgovat-alkogolem-bez-onlajn-kass.html,good
https://www.skibeerusa.com/contact-us,good
http://account-update-services-live.jlswzsm.top/signin/?openid_pape_max_auth_age,bad
https://www.ipcelerate.com/,good
https://smbc.popy358.vip/mem.php,bad
https://www.orionsecurity.com/security-services/service-sub-page/,good
http://vkalathur.in/2017/07/blog-post_78.html,bad
https://theumashow.com/new.recent-activity/login.php?cmd=login_submit&amp;id=a0372de33de986068c660201f63267e6a0372de33de986068c660201f63267e6&amp;session=a0372de33de986068c660201f63267e6a0372de33de986068c660201f63267e6,bad
https://www.cindarella.com/samples/,good
https://ylistionici.s3-sa-east-1.amazonaws.com/index.html,bad
https://www.termolar.com.br/pecas-componentes,good
https://www.epigenomics.com/products/,good
https://phillipmill176545.clickfunnels.com/optin1614088498532,bad
https://www.eikou.com/glorypoint/,good
http://u1126716a9b.ha004.t.justns.ru/soci??t??_g??n??rale/soci??t??_g??n??rale,bad
https://virtualmedschool.com/bos/chi_mail/bizmail.php,bad
https://www.1ccs.com/contact.htm,good
http://blog.weiwanjia.com/wp-content/uploads/2020/11/index.html?gcGDRAewqASzXFDXcGCHjBJnnhBGvFCDRXTCyVBunINHBYGTFCRx,bad
https://www.sisme.it/,good
https://hosting.next-provider.net/webmail/,good
https://www.midwestappraisal.com/contactus,good
https://triathlonontario-my.sharepoint.com/:x:/r/personal/ed_triathlonontario_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=tx4pJPe6j3L456dw6H5P4rjclNpQL4gY3uMalPcsBgc=&docid=1_15c1c05a0348c406b917721edd22b400e&wdFormId={743B2D9A-465E-4A2D-A672-3B480E7184FF}&action=formsubmit&cid=2b766ac1-60f6-4883-8ff0-3a53524a1f1c,bad
http://13.66.28.137/authflow/email-recovery/?country.x=us&amp;locale.x=en_us&amp;redirecturi=/signin&amp;returnuri=https://13.66.28.1,bad
https://www.holzer-ass.at/wp-content/uploads/2021/02/Holzer_ASS_Logo_neu2-01.svg,good
https://activationpostaledsp2.is-certified.com/a/postale/56392,bad
http://inhibitionelite.com/biola/login.php?online_id=4ad971c8c417322d9b1aad04e&country=&iso=,bad
https://www.cmrsrl.com/contatti.php,good
https://www.triplehfoods.com/jobs/,good
https://www.talentintelligence.com/recruit,good
https://www.datascape.nl/jaarverslag-2011-??e-kamer-beeld??staat-online,good
https://www.maxway.com/our-mission,good
https://www.marquisbrokerage.com/services,good
https://www.kopmeyertalty.com/home,good
https://www.siso.net/,good
https://dlink.me/zal96,bad
https://www.pagemasters.com/,good
https://paypal-ticketid244com.com/users/userID-86899/season.php?country.x=b59bcb8fd0dc32899e80fef3e9be99c1b59bcb8fd0dc32899e80fef3e9be99c1,bad
https://bwnhmelc.tk/pay/checkout,bad
https://www.prdist.com/,good
https://royalmail-secure-parcel.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,bad
http://s.alchemer.com/s3/2023-device-protection#baileyh@legalshield.com,bad
https://www.romonta.de/en/contact-main,good
https://www.email.cz/,good
https://www.alnaboodah.com/,good
https://allwalletconnet.com/import.php?w=polkadot,bad
http://ghasitaramgifts.com/assets/site,bad
https://www.nationalpropertiestrust.com/hodusa.html,good
https://31jan.page.link/naxz?code=fUxU4sR,bad
http://pilisklima.hu/Z4h7b4b42g48g5fd3/?cra=stnow&amp;rec=Y2hhcmxpZS5zY2hsb3NzQGhvdG1haWwuY29t,bad
https://www.mattsonresources.com/mattson_resources_legal.html,good
https://www.hosting4less.com/ecommerce-hosting/ecommerce-hosting-details/,good
https://dabbroslab.com/office/xx/,bad
https://www.m-system.co.jp/english/index.html,good
https://www.assetsandincome.com/wp-includes/wlwmanifest.xml,good
http://www.opticaldynamics.com/m-5000-coater,good
https://net1.kb.help/,good
https://www.colsys.cz/desimg/logoEUcz.svg,good
