url,label,use_of_ip,abnormal_url,google_index,count.,count-www,count@,count_dir,count_embed_domian,short_url,count-https,count-http,count%,count?,count-,count=,url_length,hostname_length,sus_url,count-digits,count-letters,fd_length,tld,tld_length
https://loghomesnetwork.com/general/www.breeid.fr-pointcheck.secre.region-departement/d738b/index.php,bad,0,1,1,6,1,0,4,0,0,1,1,0,0,2,0,101,19,0,3,83,7,com,3
https://www.paragonsports.com/products/radical-mp-graphene-360,good,0,1,1,2,1,0,2,0,0,1,1,0,0,3,0,62,21,0,3,49,8,com,3
https://fbtimeline-zs960e8oa.villalarnia.org/connect.html?timelimit=4365890f71b29bf94b7fbba8bf7f9cf2,bad,0,1,1,3,0,0,1,0,0,1,1,0,1,1,1,100,36,0,22,68,12,org,3
https://www.fux-eg.org/kontakt/,good,0,1,1,2,1,0,2,0,0,1,1,0,0,1,0,31,14,0,0,23,7,org,3
https://globert.be/labanqueposale-login-secure/8cc5c/,bad,0,1,1,1,0,0,3,0,0,1,1,0,0,2,0,53,10,1,2,42,27,be,2
https://gajanandvalves.com/.nabau/nab/login.php?,bad,0,1,1,3,0,0,3,0,0,1,1,0,1,0,0,48,18,1,0,38,6,com,3
https://olx.pl.reg-bertu.pw/cash92215284,bad,0,1,1,3,0,0,1,0,0,1,1,0,0,1,0,40,19,0,8,24,12,pw,2
https://online.personalbanking.newappaccess-review.link/Login.php,bad,0,1,1,4,0,0,1,0,0,1,1,0,0,1,0,65,47,1,0,56,9,link,4
https://www.readysetauction.com/policies/privacy-security/,good,0,1,1,2,1,0,3,0,0,1,1,0,0,1,0,58,23,0,0,49,8,com,3
https://docsharex-authorize.firebaseapp.com/common,bad,0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,50,35,0,0,43,6,firebaseapp.com,15
https://webmaillapostemail.wixsite.com/my-site,bad,0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,46,30,0,0,39,7,wixsite.com,11
https://www.aegisliving.com/services/memory-care/,good,0,1,1,2,1,0,3,0,0,1,1,0,0,1,0,49,19,1,0,40,8,com,3
https://lacie_killin.gitlab.io/jnxcjkxnvkjcxvhfbdn-cxrvfd/4588.html,bad,0,1,1,3,0,0,2,0,0,1,1,0,0,1,0,67,22,0,4,53,26,gitlab.io,9
https://www.portopia.co.jp/convention/,good,0,1,1,3,1,0,2,0,0,1,1,0,0,0,0,38,18,0,0,30,10,co.jp,5
https://www.ciktrb.ru/projects/28/,good,0,1,1,2,1,0,3,0,0,1,1,0,0,0,0,34,13,0,2,24,8,ru,2
https://yonoauctionmarttz.com/error/,bad,0,1,1,1,0,0,2,0,0,1,1,0,0,0,0,36,21,0,0,30,5,com,3
http://51jianli.cn/images?http:/us.battle.net/login/en?ref=http:/xyvrmzdus.battle.net/d3/en/index,bad,0,1,1,5,0,0,1,0,0,0,3,0,2,0,1,97,11,1,3,73,6,cn,2
https://rakuten.email-styleup.com/l,bad,0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,35,25,0,0,28,1,com,3
http://bicicentroslezama.com/EJERCICIO/2050X/myaccount_done.htm,bad,0,1,1,2,0,0,3,0,0,0,1,0,0,0,0,63,21,1,4,50,9,com,3
https://www.4129.net/higashiyama/menu,good,0,1,1,2,1,0,2,0,0,1,1,0,0,0,0,37,12,0,4,26,11,net,3
https://medicaldatamgt.com/services.aspx,good,0,1,1,2,0,0,1,0,1,1,1,0,0,0,0,40,18,1,0,34,13,com,3
https://www.alfa.com.mx/RI/presentaciones.htm,good,0,1,1,4,1,0,2,0,0,1,1,0,0,0,0,45,15,0,0,36,2,com.mx,6
https://crespeldeitersgroup.com/de/feed/,good,0,1,1,1,0,0,3,0,0,1,1,0,0,0,0,40,23,0,0,33,2,com,3
https://solvelarge.com/OneDrive/latest-onedrive/,bad,0,1,1,1,0,0,3,0,0,1,1,0,0,1,0,48,14,0,0,40,8,com,3
http://marketvit.by/wp-content/languages/cyberstore/webaccess/6cebb2fe1387e91096dedca2dd7625cd/,bad,0,1,1,1,0,0,6,0,0,0,1,0,0,1,0,95,12,0,16,68,10,by,2
https://www.gmfcapital.com/site/templates/assets/img/icons/manifest.json,good,0,1,1,3,1,0,6,0,0,1,1,0,0,0,0,72,18,0,0,60,4,com,3
https://www.pumori.ru/factory/,good,0,1,1,2,1,0,2,0,0,1,1,0,0,0,0,30,13,0,0,23,7,ru,2
https://www.keybase.com/index.php/contact-us/ask-a-question,good,0,1,1,3,1,0,3,0,0,1,1,0,0,3,0,59,15,0,0,47,9,com,3
https://www.dagrofa-logistik.dk/om-os/historie/,good,0,1,1,2,1,0,3,0,0,1,1,0,0,2,0,47,23,0,0,37,5,dk,2
http://s.alchemer.com/s3/2023-device-protection#richard@legalshield.com,bad,0,1,1,3,0,1,2,0,0,0,1,0,0,2,0,71,14,0,5,54,2,com,3
https://www.drrich.net/airplay-chart/,good,0,1,1,2,1,0,2,0,0,1,1,0,0,1,0,37,14,0,0,29,13,net,3
https://clouddoc-authorize.firebaseapp.com/...xxx.........,bad,0,1,1,14,0,0,1,0,0,1,1,0,0,1,0,58,34,0,0,39,15,firebaseapp.com,15
https://www.kuhnen-wacker.com/,good,0,1,1,2,1,0,1,0,0,1,1,0,0,1,0,30,21,0,0,23,0,com,3
https://www.uni-techno.co.jp/activity.html,good,0,1,1,4,1,0,1,0,0,1,1,0,0,1,0,42,20,0,0,33,13,co.jp,5
https://www.artvision.com.gr/blog/services/video-gia-xrisi-sto-diadiktuo/,good,0,1,1,3,1,0,4,0,0,1,1,0,0,4,0,73,20,1,0,59,4,com.gr,6
http://sumairakhanray.org/fe900,bad,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,31,18,0,3,23,5,org,3
https://www.espinozatreeservice.net/contact,good,0,1,1,2,1,0,1,0,0,1,1,0,0,0,0,43,27,1,0,37,7,net,3
http://interactive.uk.net/homes/DROPBOX/DROPBOX/dbox (2)/vinc,bad,0,1,1,2,0,0,5,0,0,0,1,0,0,0,0,61,18,0,1,47,5,uk.net,6
https://www.libra.com.mx/PuntodeVenta,good,0,1,1,3,1,0,1,0,0,1,1,0,0,0,0,37,16,0,0,30,12,com.mx,6
http://new.aya1.go.th/pic/message/-/https/Documento-N8121002/cuenta/clients/cc.php?verification,bad,0,1,1,4,0,0,8,0,0,1,2,0,1,2,0,95,14,0,8,69,3,go.th,5
https://552204.selcdn.ru/irninsde/iron4iton.html,bad,0,1,1,3,0,0,2,0,0,1,1,0,0,0,0,48,16,0,7,33,8,ru,2
https://www.allinteractive.com.au/facilities/,good,0,1,1,3,1,0,2,0,0,1,1,0,0,0,0,45,25,0,0,37,10,com.au,6
http://clamfreenewold.duckdns.org/,bad,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,34,26,1,0,28,0,duckdns.org,11
https://www.csgm.si/delavci-oe-ze/,good,0,1,1,2,1,0,2,0,0,1,1,0,0,2,0,34,11,0,0,25,13,si,2
https://www.gosmallbiz.com/,good,0,1,1,2,1,0,1,0,0,1,1,0,0,0,0,27,18,0,0,21,0,com,3
http://ww2.activartusoperacionesenlinea.zonasegurabeta.com.pe.vegam.co,bad,0,1,1,6,0,0,0,0,0,0,1,0,0,0,0,70,63,0,1,60,0,co,2
https://olx.pl.pay-myitem.pw/unlock20176595,bad,0,1,1,3,0,0,1,0,0,1,1,0,0,1,0,43,20,0,8,27,14,pw,2
https://vodafone.paying-accounts.com/account/index?a=2,bad,0,1,1,2,0,0,2,0,0,1,1,0,1,1,1,54,28,1,1,43,7,com,3
https://amazonjapanapprove.ml/mobile,bad,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,36,21,0,0,31,6,ml,2
https://www.sterncassello.com/links.html,good,0,1,1,3,1,0,1,0,0,1,1,0,0,0,0,40,21,0,0,33,10,com,3
https://www.datacomsystems.com/solutions-for-manufacturing/,good,0,1,1,2,1,0,2,0,0,1,1,0,0,2,0,59,22,0,0,50,27,com,3
https://www.sharestion.com/eur/login?id=aVJjQlJ3c3V1VDRiSFNGL2JqM05paVl6RXJPMEJ1WXpRejk1Q3NBSENUS3ZURnFROEJ3R29ETzA1VmxNbHIwVFFTS0tJK2JXd0JGTFh5ck44Z2pRVHo5Rk1RSysrSnhxaEI4R2JlL3JLL2tMNVhYMXVvQTJ3UjF4ZjU5b2NOWnQ4dVVOdjVSWGJPcEFvdGw5MDFBZmRPeGJUa295eWNYWm5aQzFtTHlPMmFSZmdrVHNyeThibVhMK2JUc0ZyRnFTTlpheENLQkR4OSs3cXNYUjEzUHFuSFc2N0pKUEtRdElzUDZYQ1RkbEJDRHRRNXJPTUU4MVBTMjdPV1NlU0dsdXN3WmhzaTRJVkdpTms1d0I4SVB2c2x6b1l1ZCtBQnB1Y3RXaDhZUnF2YUdXNXhyNEd0QlRsVTRmcHZtdDh0ZzE,bad,0,1,1,2,1,0,2,0,0,1,1,0,1,0,1,467,18,1,62,396,3,com,3
https://www.cosentinos.com/our-story,good,0,1,1,2,1,0,1,0,0,1,1,0,0,1,0,36,18,0,0,29,9,com,3
http://174.138.36.47/banks/ATB/confirm.html,bad,1,1,1,4,0,0,3,0,0,0,1,0,0,0,0,43,13,1,10,23,5,,-1
https://www.milehichurch.org/watch/,good,0,1,1,2,1,0,2,0,0,1,1,0,0,0,0,35,20,0,0,28,5,org,3
https://www.chubu-gu.ac.jp/,good,0,1,1,3,1,0,1,0,0,1,1,0,0,1,0,27,18,0,0,19,0,ac.jp,5
http://pxonydy.ml/pay/checkout,bad,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,30,10,0,0,24,3,ml,2
http://coinly.cz/mkbbssl/54b595ca4a68517eb4767adfd6b2fe1f/,bad,0,1,1,1,0,0,3,0,0,0,1,0,0,0,0,58,9,0,18,33,7,cz,2
https://main.d3m1onvz6klva1.amplifyapp.com/index.html#jeffsearson@prepaidlegal.com,bad,0,1,1,5,0,1,1,0,0,1,1,0,0,0,0,82,34,0,4,67,10,com,3
https://www.neuromics.com/,good,0,1,1,2,1,0,1,0,0,1,1,0,0,0,0,26,17,0,0,20,0,com,3
https://res.cloudinary.com/iconcdn/image/upload/q_auto/nordictrack.com/cdn/images/icons/icn_cart.svg,good,0,1,1,4,0,0,9,0,0,1,1,0,0,0,0,100,18,0,0,82,7,com,3
https://54-224-205-117.cprapid.com/img/,bad,0,1,1,2,0,0,2,0,0,1,1,0,0,3,0,39,26,0,11,18,3,com,3
https://www.identigraphix.com/services/variable-data.html,good,0,1,1,3,1,0,2,0,1,1,1,0,0,1,0,57,21,1,0,48,8,com,3
